Data,startTyg,startM,Al. Jerozolimskie - suma,Al. Jerozolimskie płd.,Al. Jerozolimskie płn.,Al. USA - suma,Al. USA płd.,Al. USA płn.,Banacha,Bazyliańska,Belwederska,Dworzec Wileński (al. Solidarności),Dworzec Wileński (Targowa),Marsa,Marszałkowska,NSR Most Gdański - suma,NSR Most Gdański ciąg pieszo-rowerowy,NSR Most Gdański ścieżka rowerowa,NSR Solec - suma,NSR Solec ciąg pieszo-rowerowy,NSR Solec ścieżka rowerowa,Praska ścieżka rekreacyjna,Świętokrzyska/Emilii Plater - suma,Świętokrzyska/Emilii Plater płd.,Świętokrzyska/Emilii Plater płn.,Wybrzeże Helskie,Wysockiego,Żwirki i Wigury/Trojdena - suma,Żwirki i Wigury/Trojdena wsch.,Żwirki i Wigury/Trojdena zach.,temp_min,temp_avg,temp_max,deszcz,snieg,dzien_tygodnia
2014-12-26,2014-12-22,2014-12-01,,,,,,,,0.0,,,,,,14.0,2.0,12.0,7.0,3.0,4.0,40.0,,,,43.0,0.0,,,,-6.5,-4.2,3.7,0.0,0.0,4
2014-12-27,2014-12-22,2014-12-01,,,,,,,,1.0,,,,,,8.0,2.0,6.0,11.0,6.0,5.0,22.0,,,,27.0,2.0,,,,-8.1,-7.5,-6.5,0.0,0.0,5
2014-12-28,2014-12-22,2014-12-01,,,,,,,,1.0,,,,,,13.0,2.0,11.0,9.0,2.0,7.0,13.0,,,,42.0,0.0,,,,-9.8,-7.5,-6.4,0.0,0.0,6
2014-12-29,2014-12-29,2014-12-01,,,,,,,,0.0,,,,,,34.0,8.0,26.0,31.0,5.0,26.0,5.0,,,,109.0,4.0,,,,-8.0,-6.2,-4.9,0.0,0.0,0
2014-12-30,2014-12-29,2014-12-01,,,,,,,,0.0,,,,,,40.0,8.0,32.0,48.0,7.0,41.0,19.0,,,,116.0,9.0,,,,-11.0,-8.6,-6.8,0.0,0.0,1
2014-12-31,2014-12-29,2014-12-01,,,,,,,,2.0,,,,,,42.0,2.0,40.0,45.0,10.0,35.0,10.0,,,,105.0,6.0,,,,-9.8,-3.7,-1.2,0.0,0.2,2
2015-01-01,2014-12-29,2015-01-01,,,,,,,,3.0,,,,,,55.0,14.0,41.0,34.0,9.0,25.0,23.0,,,,49.0,3.0,,,,-1.2,1.5,2.7,0.0,0.0,3
2015-01-02,2014-12-29,2015-01-01,,,,,,,,0.0,,,,,,49.0,2.0,47.0,55.0,4.0,51.0,10.0,,,,105.0,1.0,,,,1.0,3.8,6.6,0.9,0.0,4
2015-01-03,2014-12-29,2015-01-01,,,,,,,,3.0,,,,,,97.0,19.0,78.0,69.0,16.0,53.0,26.0,,,,102.0,9.0,,,,1.4,3.5,5.6,0.0,1.2,5
2015-01-04,2014-12-29,2015-01-01,,,,,,,,7.0,,,,,,132.0,33.0,99.0,61.0,10.0,51.0,43.0,,,,131.0,17.0,,,,0.7,1.9,3.6,0.0,0.3,6
2015-01-05,2015-01-05,2015-01-01,,,,,,,,1.0,,,,,,138.0,26.0,112.0,108.0,21.0,87.0,31.0,,,,200.0,12.0,,,,-1.8,0.0,1.8,0.0,0.8,0
2015-01-06,2015-01-05,2015-01-01,,,,,,,,3.0,,,,,,72.0,27.0,45.0,60.0,25.0,35.0,67.0,,,,115.0,5.0,,,,-9.8,-7.0,0.8,0.0,0.0,1
2015-01-07,2015-01-05,2015-01-01,,,,,,,,0.0,,,,,,58.0,12.0,46.0,60.0,8.0,52.0,6.0,,,,143.0,11.0,,,,-12.5,-8.5,-5.6,0.0,0.5,2
2015-01-08,2015-01-05,2015-01-01,,,,,,,,2.0,,,,,,62.0,9.0,53.0,75.0,7.0,68.0,9.0,,,,158.0,6.0,,,,-6.4,-1.4,1.5,0.0,4.5,3
2015-01-09,2015-01-05,2015-01-01,,,,,,,,0.0,,,,,,71.0,12.0,59.0,66.0,1.0,65.0,2.0,,,,136.0,10.0,,,,0.3,3.5,5.8,4.1,0.0,4
2015-01-10,2015-01-05,2015-01-01,,,,,,,,0.0,,,,,,89.0,13.0,76.0,39.0,1.0,38.0,10.0,,,,86.0,5.0,,,,3.7,5.8,11.1,5.0,0.0,5
2015-01-11,2015-01-05,2015-01-01,,,,,,,,0.0,,,,,,79.0,15.0,64.0,53.0,13.0,40.0,31.0,,,,105.0,7.0,,,,3.1,3.8,11.5,0.0,0.0,6
2015-01-12,2015-01-12,2015-01-01,,,,,,,,3.0,,,,,,81.0,13.0,68.0,76.0,10.0,66.0,12.0,,,,184.0,5.0,,,,2.7,4.0,4.8,0.9,0.0,0
2015-01-13,2015-01-12,2015-01-01,,,,,,,,6.0,,,,,,194.0,37.0,157.0,146.0,19.0,127.0,20.0,,,,266.0,15.0,,,,4.7,7.3,9.7,0.4,0.0,1
2015-01-14,2015-01-12,2015-01-01,,,,,,,,8.0,,,,,,145.0,18.0,127.0,136.0,11.0,125.0,15.0,,,,274.0,12.0,,,,5.3,6.7,10.0,1.0,0.0,2
2015-01-15,2015-01-12,2015-01-01,,,,,,,,10.0,,,,,,186.0,27.0,159.0,170.0,16.0,154.0,19.0,,,,298.0,16.0,,,,-0.2,2.2,5.7,0.1,0.0,3
2015-01-16,2015-01-12,2015-01-01,,,,,,,,5.0,,,,,,318.0,58.0,260.0,200.0,32.0,168.0,46.0,,,,351.0,23.0,,,,0.9,5.2,10.1,0.0,0.0,4
2015-01-17,2015-01-12,2015-01-01,,,,,,,,5.0,,,,,,444.0,122.0,322.0,224.0,60.0,164.0,112.0,,,,436.0,23.0,,,,1.0,3.9,8.2,1.1,0.0,5
2015-01-18,2015-01-12,2015-01-01,,,,,,,,0.0,,,,,,215.0,59.0,156.0,130.0,29.0,101.0,84.0,,,,198.0,14.0,,,,1.6,2.4,4.0,0.0,0.0,6
2015-01-19,2015-01-19,2015-01-01,,,,,,,,0.0,,,,,,142.0,23.0,119.0,119.0,13.0,106.0,10.0,,,,218.0,22.0,,,,-4.8,-1.2,2.1,0.0,0.6,0
2015-01-20,2015-01-19,2015-01-01,,,,,,,,2.0,,,,,,116.0,12.0,104.0,82.0,11.0,71.0,14.0,,,,180.0,9.0,,,,-0.4,0.3,0.8,0.0,0.3,1
2015-01-21,2015-01-19,2015-01-01,,,,,,,,2.0,,,,,,152.0,18.0,134.0,113.0,3.0,110.0,16.0,,,,244.0,14.0,,,,0.6,2.4,4.1,0.0,0.0,2
2015-01-22,2015-01-19,2015-01-01,,,,,,,,1.0,,,,,,183.0,35.0,148.0,122.0,16.0,106.0,11.0,,,,261.0,18.0,,,,0.6,1.7,3.3,0.0,5.3,3
2015-01-23,2015-01-19,2015-01-01,,,,,,,,0.0,,,,,,69.0,5.0,64.0,58.0,5.0,53.0,10.0,,,,151.0,12.0,,,,0.5,0.8,1.1,0.0,0.3,4
2015-01-24,2015-01-19,2015-01-01,,,,,,,,1.0,,,,,,96.0,16.0,80.0,70.0,11.0,59.0,35.0,,,,122.0,7.0,,,,-0.3,0.0,0.7,0.0,1.7,5
2015-01-25,2015-01-19,2015-01-01,,,,,,,,1.0,,,,,,83.0,20.0,63.0,49.0,15.0,34.0,14.0,,,,89.0,6.0,,,,-1.5,-0.8,0.3,0.0,1.2,6
2015-01-26,2015-01-26,2015-01-01,,,,,,,,7.0,,,,,,65.0,4.0,61.0,72.0,10.0,62.0,0.0,,,,172.0,9.0,,,,-2.0,-0.9,0.3,0.0,0.0,0
2015-01-27,2015-01-26,2015-01-01,,,,,,,,3.0,,,,,,124.0,12.0,112.0,86.0,7.0,79.0,10.0,,,,201.0,12.0,,,,-3.4,-0.7,0.7,0.0,2.6,1
2015-01-28,2015-01-26,2015-01-01,,,,,,,,2.0,,,,,,135.0,16.0,119.0,97.0,10.0,87.0,6.0,,,,172.0,7.0,,,,0.5,1.0,1.8,0.0,0.2,2
2015-01-29,2015-01-26,2015-01-01,,,,,,,,7.0,,,,,,134.0,11.0,123.0,91.0,10.0,81.0,14.0,,,,184.0,19.0,,,,-1.0,0.3,2.1,0.0,0.0,3
2015-01-30,2015-01-26,2015-01-01,,,,,,,,5.0,,,,,,142.0,18.0,124.0,82.0,10.0,72.0,14.0,,,,187.0,20.0,,,,-2.5,0.7,3.7,0.0,5.3,4
2015-01-31,2015-01-26,2015-01-01,,,,,,,,2.0,,,,,,55.0,11.0,44.0,27.0,1.0,26.0,20.0,,,,66.0,2.0,,,,-0.7,0.3,2.8,0.0,0.1,5
2015-02-01,2015-01-26,2015-02-01,,,,,,,,3.0,,,,,,186.0,50.0,136.0,103.0,37.0,66.0,52.0,,,,145.0,14.0,,,,-1.8,-0.1,3.8,0.0,0.0,6
2015-02-02,2015-02-02,2015-02-01,,,,,,,,7.0,,,,,,156.0,26.0,130.0,126.0,21.0,105.0,18.0,,,,206.0,11.0,,,,-5.8,-1.8,2.6,0.0,0.0,0
2015-02-03,2015-02-02,2015-02-01,,,,,,,,6.0,,,,,,165.0,25.0,140.0,148.0,19.0,129.0,12.0,,,,229.0,22.0,,,,-2.5,-0.5,3.2,0.0,0.0,1
2015-02-04,2015-02-02,2015-02-01,,,,,,,,4.0,,,,,,192.0,25.0,167.0,140.0,17.0,123.0,22.0,,,,253.0,19.0,,,,-5.3,-1.1,2.6,0.0,1.0,2
2015-02-05,2015-02-02,2015-02-01,,,,,,,,3.0,,,,,,114.0,17.0,97.0,99.0,8.0,91.0,10.0,,,,191.0,14.0,,,,-2.2,-1.5,0.0,0.0,0.1,3
2015-02-06,2015-02-02,2015-02-01,,,,,,,,4.0,,,,,,169.0,13.0,156.0,101.0,15.0,86.0,14.0,,,,234.0,18.0,,,,-3.8,-2.5,-0.2,0.0,0.0,4
2015-02-07,2015-02-02,2015-02-01,,,,,,,,6.0,,,,,,76.0,9.0,67.0,52.0,2.0,50.0,19.0,,,,94.0,9.0,,,,-5.6,-1.9,0.5,0.0,0.7,5
2015-02-08,2015-02-02,2015-02-01,,,,,,,,2.0,,,,,,63.0,3.0,60.0,39.0,9.0,30.0,27.0,,,,72.0,7.0,,,,-2.5,-0.8,1.4,0.0,0.2,6
2015-02-09,2015-02-09,2015-02-01,,,,,,,,4.0,,,,,,80.0,6.0,74.0,63.0,5.0,58.0,12.0,,,,154.0,9.0,,,,-4.4,-1.0,1.7,0.0,2.0,0
2015-02-10,2015-02-09,2015-02-01,,,,,,,,5.0,,,,,,91.0,7.0,84.0,101.0,13.0,88.0,2.0,,,,176.0,17.0,,,,1.0,1.6,2.5,0.1,0.0,1
2015-02-11,2015-02-09,2015-02-01,,,,,,,,3.0,,,,,,171.0,24.0,147.0,121.0,15.0,106.0,8.0,,,,226.0,16.0,,,,1.1,2.0,3.1,0.0,0.0,2
2015-02-12,2015-02-09,2015-02-01,,,,,,,,4.0,,,,,,180.0,26.0,154.0,162.0,24.0,138.0,20.0,,,,279.0,29.0,,,,0.8,1.8,4.6,0.0,0.0,3
2015-02-13,2015-02-09,2015-02-01,,,,,,,,3.0,,,,,,274.0,53.0,221.0,195.0,30.0,165.0,32.0,,,,315.0,19.0,,,,-4.5,0.9,7.8,0.0,0.0,4
2015-02-14,2015-02-09,2015-02-01,,,,,,,,8.0,,,,,,632.0,190.0,442.0,346.0,86.0,260.0,139.0,,,,462.0,42.0,,,,-3.1,1.6,8.9,0.0,0.0,5
2015-02-15,2015-02-09,2015-02-01,,,,,,,,4.0,,,,,,196.0,30.0,166.0,172.0,40.0,132.0,101.0,,,,198.0,20.0,,,,-3.0,-1.3,2.5,0.0,0.0,6
2015-02-16,2015-02-16,2015-02-01,,,,,,,,3.0,,,,,,161.0,13.0,148.0,190.0,20.0,170.0,24.0,,,,309.0,16.0,,,,-2.2,-1.0,0.9,0.0,0.0,0
2015-02-17,2015-02-16,2015-02-01,,,,,,,,5.0,,,,,,172.0,21.0,151.0,156.0,13.0,143.0,22.0,,,,278.0,24.0,,,,-6.0,-2.3,2.3,0.0,0.0,1
2015-02-18,2015-02-16,2015-02-01,,,,,,,,2.0,,,,,,186.0,15.0,171.0,187.0,21.0,166.0,9.0,,,,270.0,15.0,,,,-7.8,-1.3,2.1,0.6,0.0,2
2015-02-19,2015-02-16,2015-02-01,,,,,,,,7.0,,,,,,132.0,18.0,114.0,136.0,15.0,121.0,6.0,,,,244.0,18.0,,,,-0.2,2.6,4.5,0.3,0.0,3
2015-02-20,2015-02-16,2015-02-01,,,,,,,,3.0,,,,,,416.0,101.0,315.0,292.0,47.0,245.0,54.0,,,,348.0,30.0,,,,0.9,3.3,9.4,0.0,0.0,4
2015-02-21,2015-02-16,2015-02-01,,,,,,,,9.0,,,,,,456.0,118.0,338.0,297.0,74.0,223.0,134.0,,,,369.0,42.0,,,,-2.2,2.0,7.2,0.0,0.0,5
2015-02-22,2015-02-16,2015-02-01,,,,,,,,7.0,,,,,,586.0,149.0,437.0,371.0,115.0,256.0,136.0,,,,470.0,47.0,,,,-3.9,2.7,7.9,0.0,0.0,6
2015-02-23,2015-02-23,2015-02-01,,,,,,,,11.0,,,,,,285.0,50.0,235.0,307.0,46.0,261.0,35.0,,,,419.0,34.0,,,,-0.8,4.1,9.0,0.0,0.0,0
2015-02-24,2015-02-23,2015-02-01,,,,,,,,6.0,,,,,,275.0,34.0,241.0,283.0,40.0,243.0,26.0,,,,406.0,32.0,,,,3.6,5.3,7.5,0.0,0.0,1
2015-02-25,2015-02-23,2015-02-01,,,,,,,,4.0,,,,,,284.0,44.0,240.0,253.0,41.0,212.0,40.0,,,,402.0,33.0,,,,2.2,5.4,8.0,1.3,0.0,2
2015-02-26,2015-02-23,2015-02-01,,,,,,,,3.0,,,,,,219.0,32.0,187.0,227.0,38.0,189.0,20.0,,,,349.0,26.0,,,,4.2,5.6,7.2,0.0,0.0,3
2015-02-27,2015-02-23,2015-02-01,,,,,,,,4.0,,,,,,310.0,39.0,271.0,281.0,30.0,251.0,25.0,,,,391.0,41.0,,,,4.6,5.4,6.9,0.0,0.0,4
2015-02-28,2015-02-23,2015-02-01,,,,,,,,7.0,,,,,,434.0,112.0,322.0,259.0,76.0,183.0,116.0,,,,377.0,39.0,,,,2.9,4.7,8.2,0.0,0.0,5
2015-03-01,2015-02-23,2015-03-01,,,,,,,,14.0,,,,,,700.0,187.0,513.0,494.0,139.0,355.0,249.0,,,,581.0,68.0,,,,-3.8,3.4,9.7,0.0,0.0,6
2015-03-02,2015-03-02,2015-03-01,,,,,,,,2.0,,,,,,231.0,31.0,200.0,237.0,37.0,200.0,30.0,,,,397.0,37.0,,,,2.8,5.3,9.2,1.9,0.0,0
2015-03-03,2015-03-02,2015-03-01,,,,,,,,4.0,,,,,,191.0,16.0,175.0,191.0,27.0,164.0,15.0,,,,338.0,21.0,,,,1.1,2.2,4.6,0.0,1.7,1
2015-03-04,2015-03-02,2015-03-01,,,,,,,,1.0,,,,,,163.0,25.0,138.0,115.0,26.0,89.0,12.0,,,,237.0,14.0,,,,-1.9,1.7,5.6,0.0,1.2,2
2015-03-05,2015-03-02,2015-03-01,,,,,,,,6.0,,,,,,196.0,25.0,171.0,206.0,26.0,180.0,8.0,,,,331.0,16.0,,,,-0.5,1.3,3.6,0.0,0.9,3
2015-03-06,2015-03-02,2015-03-01,,,,,,,,10.0,,,,,,252.0,35.0,217.0,225.0,35.0,190.0,19.0,,,,325.0,25.0,,,,-2.5,-0.2,2.6,0.3,0.0,4
2015-03-07,2015-03-02,2015-03-01,,,,,,,,9.0,,,,,,261.0,77.0,184.0,198.0,49.0,149.0,51.0,,,,296.0,20.0,,,,-0.3,4.2,7.3,0.1,0.0,5
2015-03-08,2015-03-02,2015-03-01,,,,,,,,30.0,,,,,,949.0,310.0,639.0,658.0,207.0,451.0,379.0,,,,748.0,83.0,,,,3.2,8.1,12.7,0.0,0.0,6
2015-03-09,2015-03-09,2015-03-01,,,,,,,,13.0,,,,,,589.0,112.0,477.0,485.0,97.0,388.0,117.0,,,,779.0,53.0,,,,5.4,8.3,14.1,0.0,0.0,0
2015-03-10,2015-03-09,2015-03-01,,,,,,,,29.0,,,,,,813.0,176.0,637.0,664.0,161.0,503.0,245.0,,,,977.0,77.0,,,,-2.1,6.4,14.9,0.0,0.0,1
2015-03-11,2015-03-09,2015-03-01,,,,,,,,21.0,,,,,,368.0,41.0,327.0,315.0,56.0,259.0,47.0,,,,559.0,28.0,,,,-0.2,4.5,9.8,0.0,0.0,2
2015-03-12,2015-03-09,2015-03-01,,,,,,,,15.0,,,,,,440.0,66.0,374.0,416.0,60.0,356.0,74.0,,,,625.0,42.0,,,,-0.4,4.9,10.0,0.0,0.0,3
2015-03-13,2015-03-09,2015-03-01,,,,,,,,9.0,,,,,,159.0,11.0,148.0,177.0,19.0,158.0,10.0,,,,294.0,20.0,,,,2.2,3.3,5.5,2.8,0.0,4
2015-03-14,2015-03-09,2015-03-01,,,,,,,,3.0,,,,,,76.0,10.0,66.0,63.0,13.0,50.0,26.0,,,,160.0,12.0,,,,2.2,4.3,5.3,2.1,0.0,5
2015-03-15,2015-03-09,2015-03-01,,,,,,,,16.0,,,,,,586.0,132.0,454.0,407.0,137.0,270.0,228.0,,,,508.0,46.0,,,,3.9,6.4,8.6,0.0,0.0,6
2015-03-16,2015-03-16,2015-03-01,,,,,,,,22.0,,,,,,547.0,62.0,485.0,528.0,113.0,415.0,151.0,,,,838.0,58.0,,,,4.3,7.3,11.9,0.0,0.0,0
2015-03-17,2015-03-16,2015-03-01,,,,,,,,25.0,,,,,,786.0,128.0,658.0,674.0,136.0,538.0,209.0,,,,1100.0,66.0,,,,1.8,7.0,13.0,0.0,0.0,1
2015-03-18,2015-03-16,2015-03-01,,,,,,,,22.0,,,,,,686.0,99.0,587.0,618.0,142.0,476.0,220.0,,,,948.0,66.0,,,,-0.2,5.7,11.7,0.0,0.0,2
2015-03-19,2015-03-16,2015-03-01,,,,,,,,25.0,,,,,,777.0,160.0,617.0,643.0,155.0,488.0,183.0,,,,1041.0,76.0,,,,-1.3,4.5,10.9,0.0,0.0,3
2015-03-20,2015-03-16,2015-03-01,,,,,,,,28.0,,,,,,772.0,168.0,604.0,642.0,177.0,465.0,241.0,,,,932.0,73.0,,,,-3.0,4.5,11.1,0.0,0.0,4
2015-03-21,2015-03-16,2015-03-01,,,,,,,,44.0,,,,,,1553.0,494.0,1059.0,1167.0,407.0,760.0,813.0,,,,1227.0,101.0,,,,1.5,7.3,13.0,0.0,0.5,5
2015-03-22,2015-03-16,2015-03-01,,,,,,,,6.0,,,,,,354.0,85.0,269.0,268.0,86.0,182.0,209.0,,,,416.0,29.0,,,,-2.4,0.3,8.7,0.0,0.0,6
2015-03-23,2015-03-23,2015-03-01,,,,,,,,18.0,,,,,,509.0,83.0,426.0,436.0,92.0,344.0,95.0,,,,744.0,56.0,,,,-5.6,1.9,8.4,0.0,0.0,0
2015-03-24,2015-03-23,2015-03-01,,,,,,,,40.0,,,,,,913.0,183.0,730.0,836.0,192.0,644.0,272.0,,,,1176.0,89.0,,,,-3.5,7.2,16.0,0.0,0.0,1
2015-03-25,2015-03-23,2015-03-01,,,,,,,,44.0,,,,,,1109.0,243.0,866.0,987.0,243.0,744.0,359.0,,,,1464.0,103.0,,,,1.4,10.2,18.1,0.0,0.0,2
2015-03-26,2015-03-23,2015-03-01,,,,,,,,31.0,,,,,,481.0,71.0,410.0,495.0,89.0,406.0,93.0,,,,788.0,71.0,,,,8.6,12.3,17.3,0.3,0.0,3
2015-03-27,2015-03-23,2015-03-01,,,,,,,,18.0,,,,,,583.0,85.0,498.0,542.0,117.0,425.0,146.0,,,,876.0,65.0,,,,6.7,10.9,19.7,3.2,0.0,4
2015-03-28,2015-03-23,2015-03-01,,,,,,,,22.0,,,,,,470.0,103.0,367.0,420.0,121.0,299.0,216.0,,,,609.0,48.0,,,,4.2,6.3,9.6,0.3,0.0,5
2015-03-29,2015-03-23,2015-03-01,,,,,,,,43.0,,,,,,1405.0,443.0,962.0,1057.0,364.0,693.0,785.0,,,,1299.0,114.0,,,,3.1,8.4,12.8,3.7,0.0,6
2015-03-30,2015-03-30,2015-03-01,,,,,,,,13.0,,,,,,225.0,25.0,200.0,222.0,33.0,189.0,31.0,,,,414.0,29.0,,,,5.1,7.6,11.5,1.0,0.0,0
2015-03-31,2015-03-30,2015-03-01,,,,,,,,15.0,,,,,,208.0,14.0,194.0,229.0,35.0,194.0,23.0,,,,426.0,23.0,,,,1.9,4.4,6.4,0.0,10.2,1
2015-04-01,2015-03-30,2015-04-01,,,,,,,,6.0,,,,,,126.0,12.0,114.0,134.0,21.0,113.0,8.0,,,,217.0,14.0,,,,2.4,4.0,6.5,0.0,3.1,2
2015-04-02,2015-03-30,2015-04-01,,,,,,,,18.0,,,,,,232.0,32.0,200.0,248.0,49.0,199.0,42.0,,,,417.0,18.0,,,,0.9,2.2,4.6,0.0,0.6,3
2015-04-03,2015-03-30,2015-04-01,,,,,,,,11.0,,,,,,197.0,45.0,152.0,149.0,29.0,120.0,19.0,,,,285.0,21.0,,,,-0.6,1.9,8.3,0.0,3.6,4
2015-04-04,2015-03-30,2015-04-01,,,,,,,,12.0,,,,,,262.0,56.0,206.0,194.0,55.0,139.0,76.0,,,,234.0,26.0,,,,-0.1,2.0,7.8,0.0,0.7,5
2015-04-05,2015-03-30,2015-04-01,,,,,,,,4.0,,,,,,51.0,24.0,27.0,43.0,13.0,30.0,31.0,,,,74.0,8.0,,,,-0.1,2.1,5.7,0.0,4.7,6
2015-04-06,2015-04-06,2015-04-01,,,,,,,,19.0,,,,,,317.0,96.0,221.0,189.0,61.0,128.0,98.0,,,,262.0,41.0,,,,0.5,3.0,5.6,0.0,0.0,0
2015-04-07,2015-04-06,2015-04-01,,,,,,,,15.0,,,,,,553.0,113.0,440.0,415.0,88.0,327.0,186.0,,,,678.0,47.0,,,,-0.1,4.4,7.9,0.1,0.0,1
2015-04-08,2015-04-06,2015-04-01,,,,,,,,31.0,,,,,,712.0,104.0,608.0,591.0,131.0,460.0,163.0,,,,987.0,56.0,,,,5.0,7.8,13.1,0.0,0.0,2
2015-04-09,2015-04-06,2015-04-01,,,,,,,,49.0,,,,,,1121.0,249.0,872.0,946.0,273.0,673.0,427.0,,,,1441.0,99.0,,,,0.3,7.2,14.1,0.0,0.0,3
2015-04-10,2015-04-06,2015-04-01,,,,,,,,56.0,,,,,,1518.0,346.0,1172.0,1249.0,354.0,895.0,638.0,,,,1761.0,130.0,,,,0.2,10.1,17.9,0.0,0.0,4
2015-04-11,2015-04-06,2015-04-01,,,,,,,,123.0,,,,,,4255.0,1476.0,2779.0,2926.0,1020.0,1906.0,2313.0,,,,3132.0,239.0,,,,3.9,13.5,20.7,0.0,0.0,5
2015-04-12,2015-04-06,2015-04-01,,,,,,,,84.0,,,,,,2152.0,698.0,1454.0,1466.0,542.0,924.0,1454.0,,,,1825.0,176.0,,,,7.7,11.4,16.8,0.0,0.0,6
2015-04-13,2015-04-13,2015-04-01,,,,,,,,17.0,,,,,,406.0,26.0,380.0,517.0,93.0,424.0,80.0,,,,859.0,43.0,,,,3.0,7.9,14.9,1.3,0.0,0
2015-04-14,2015-04-13,2015-04-01,,,,,,,,28.0,,,,,,628.0,78.0,550.0,607.0,116.0,491.0,151.0,,,,1033.0,54.0,,,,1.9,6.5,10.2,0.8,0.0,1
2015-04-15,2015-04-13,2015-04-01,,,,,,,,40.0,,,,,,647.0,81.0,566.0,660.0,120.0,540.0,157.0,,,,912.0,78.0,,,,7.1,11.2,14.6,0.0,0.0,2
2015-04-16,2015-04-13,2015-04-01,,,,,,,,61.0,,,,,,1244.0,248.0,996.0,1079.0,267.0,812.0,434.0,,,,1515.0,109.0,,,,9.5,11.9,15.7,0.0,0.0,3
2015-04-17,2015-04-13,2015-04-01,,,,,,,,48.0,,,,,,830.0,126.0,704.0,764.0,145.0,619.0,210.0,,,,1125.0,80.0,,,,3.2,7.4,12.5,0.0,0.0,4
2015-04-18,2015-04-13,2015-04-01,,,,,,,,33.0,,,,,,410.0,104.0,306.0,349.0,73.0,276.0,173.0,,,,456.0,36.0,,,,0.4,4.6,9.1,0.0,0.0,5
2015-04-19,2015-04-13,2015-04-01,,,,,,,,28.0,,,,,,452.0,116.0,336.0,400.0,124.0,276.0,249.0,,,,482.0,58.0,,,,1.4,5.0,9.2,0.0,0.0,6
2015-04-20,2015-04-20,2015-04-01,,,,,,,,40.0,,,,,,676.0,90.0,586.0,629.0,141.0,488.0,193.0,,,,1069.0,67.0,,,,4.6,8.6,14.1,0.0,0.0,0
2015-04-21,2015-04-20,2015-04-01,,,,,,,,89.0,,,,,,1163.0,206.0,957.0,1069.0,278.0,791.0,401.0,,,,1506.0,129.0,,,,0.4,8.5,16.0,0.0,0.0,1
2015-04-22,2015-04-20,2015-04-01,,,,,,,,123.0,,,,,,1636.0,361.0,1275.0,1399.0,382.0,1017.0,667.0,,,,2010.0,199.0,,,,3.1,10.3,16.2,0.0,0.0,2
2015-04-23,2015-04-20,2015-04-01,,,,,,,,120.0,,,,,,1598.0,345.0,1253.0,1440.0,397.0,1043.0,641.0,,,,1974.0,207.0,,,,1.5,11.8,18.5,0.0,0.0,3
2015-04-24,2015-04-20,2015-04-01,,,,,,,,124.0,,,,,,1929.0,467.0,1462.0,1731.0,445.0,1286.0,829.0,,,,2260.0,210.0,,,,7.9,14.3,19.9,0.0,0.0,4
2015-04-25,2015-04-20,2015-04-01,,,,,,,,203.0,,,,,,4898.0,1712.0,3186.0,3427.0,1258.0,2169.0,2554.0,,,,3575.0,348.0,,,,5.1,15.3,22.9,0.0,0.0,5
2015-04-26,2015-04-20,2015-04-01,,,,,,,,72.0,,,,,,1075.0,299.0,776.0,694.0,163.0,531.0,420.0,,,,971.0,121.0,,,,12.6,14.2,18.2,6.8,0.0,6
2015-04-27,2015-04-27,2015-04-01,,,,,,,,174.0,,,,,,2446.0,632.0,1814.0,1930.0,494.0,1436.0,739.0,,,,2449.0,275.0,,,,6.4,16.0,23.3,0.0,0.0,0
2015-04-28,2015-04-27,2015-04-01,,,,,,,,99.0,,,,,,936.0,142.0,794.0,903.0,190.0,713.0,221.0,,,,1466.0,171.0,,,,12.8,15.8,23.5,13.5,0.0,1
2015-04-29,2015-04-27,2015-04-01,,,,,,,,89.0,,,,,,879.0,162.0,717.0,796.0,204.0,592.0,245.0,,,,1180.0,141.0,,,,4.2,8.1,14.4,0.0,0.0,2
2015-04-30,2015-04-27,2015-04-01,,,,,,,,134.0,,,,,,1161.0,187.0,974.0,1080.0,249.0,831.0,353.0,,,,1585.0,199.0,,,,2.3,9.8,14.9,0.0,0.0,3
2015-05-01,2015-04-27,2015-05-01,,,,,,,,78.0,,,,,,1233.0,368.0,865.0,921.0,385.0,536.0,485.0,,,,946.0,120.0,,,,6.6,10.5,15.9,0.2,0.0,4
2015-05-02,2015-04-27,2015-05-01,,,,,,,,160.0,,,,,,3047.0,927.0,2120.0,2433.0,965.0,1468.0,1350.0,,,,2352.0,251.0,,,,1.7,9.3,15.0,0.0,0.0,5
2015-05-03,2015-04-27,2015-05-01,,,,,,,,244.0,,,,,,4726.0,1527.0,3199.0,3514.0,1475.0,2039.0,2431.0,,,,3287.0,407.0,,,,4.0,11.5,16.8,0.0,0.0,6
2015-05-04,2015-05-04,2015-05-01,,,,,,,,102.0,,,,,,868.0,157.0,711.0,911.0,205.0,706.0,239.0,,,,1251.0,169.0,,,,7.5,12.7,17.1,0.2,0.0,0
2015-05-05,2015-05-04,2015-05-01,,,,,,,,219.0,,,,,,2349.0,505.0,1844.0,1908.0,462.0,1446.0,680.0,,,,2509.0,340.0,,,,7.4,17.0,23.6,0.3,0.0,1
2015-05-06,2015-05-04,2015-05-01,,,,,,,,56.0,,,,,,388.0,70.0,318.0,414.0,69.0,345.0,54.0,,,,624.0,76.0,,,,15.1,15.9,20.5,16.7,0.0,2
